osmid,y,x,highway,ref,street_count,junction,railway,geometry
37253937,39.4575061,-76.7509547,turning_circle,,1,,,POINT (-76.7509547 39.4575061)
37253988,39.2472268,-76.499919,,,3,,,POINT (-76.499919 39.2472268)
37254010,39.2472021,-76.4991263,,,3,,,POINT (-76.4991263 39.2472021)
37254237,39.651592,-76.581964,,,1,,,POINT (-76.581964 39.651592)
37254545,39.2679012,-76.5111837,,,1,,,POINT (-76.5111837 39.2679012)
37254563,39.26379,-76.515579,,,3,,,POINT (-76.515579 39.26379)
37254572,39.264348,-76.515345,,,4,,,POINT (-76.515345 39.264348)
37254581,39.2652664,-76.5151155,,,3,,,POINT (-76.5151155 39.2652664)
37255346,39.273066,-76.497136,,,3,,,POINT (-76.497136 39.273066)
37255564,39.3103351,-76.529524,,,3,,,POINT (-76.529524 39.3103351)
37256059,39.3825338,-76.8228326,,,3,,,POINT (-76.8228326 39.3825338)
37256088,39.3780771,-76.8075185,turning_circle,,1,,,POINT (-76.8075185 39.3780771)
37256135,39.3728035,-76.5676703,,,3,,,POINT (-76.5676703 39.3728035)
37256145,39.3731187,-76.5684065,,,3,,,POINT (-76.5684065 39.3731187)
37256152,39.3905642,-76.7937414,turning_circle,,1,,,POINT (-76.7937414 39.3905642)
37256158,39.405558,-76.63643,,,1,,,POINT (-76.63643 39.405558)
37256376,39.3899289,-76.8072933,turning_circle,,1,,,POINT (-76.8072933 39.3899289)
37256747,39.5877982,-76.649724,turning_circle,,1,,,POINT (-76.649724 39.5877982)
37257145,39.2996576,-76.4944309,traffic_signals,,3,,,POINT (-76.4944309 39.2996576)
37257148,39.2997963,-76.4944489,traffic_signals,,4,,,POINT (-76.4944489 39.2997963)
37257408,39.376829,-76.617035,,,3,,,POINT (-76.617035 39.376829)
37257824,39.4856257,-76.7233679,,,3,,,POINT (-76.7233679 39.4856257)
37258123,39.639197,-76.676415,turning_circle,,1,,,POINT (-76.676415 39.639197)
37258695,39.5528469,-76.6543631,turning_circle,,1,,,POINT (-76.6543631 39.5528469)
37259057,39.2511388,-76.6529117,,,1,,,POINT (-76.6529117 39.2511388)
37259148,39.2738082,-76.4930901,,,3,,,POINT (-76.4930901 39.2738082)
37259621,39.4563049,-76.7407948,turning_circle,,1,,,POINT (-76.7407948 39.4563049)
37259664,39.4537798,-76.7473548,turning_circle,,1,,,POINT (-76.7473548 39.4537798)
37259885,39.2851864,-76.7402166,,,3,,,POINT (-76.7402166 39.2851864)
37260135,39.3091896,-76.7283786,,,3,,,POINT (-76.7283786 39.3091896)
37260146,39.3087592,-76.7268934,,,3,,,POINT (-76.7268934 39.3087592)
37260221,39.6932708,-76.7714354,turning_circle,,1,,,POINT (-76.7714354 39.6932708)
37260692,39.6975317,-76.6521467,turning_circle,,1,,,POINT (-76.6521467 39.6975317)
37260932,39.7050479,-76.6458406,,,3,,,POINT (-76.6458406 39.7050479)
37260948,39.7046701,-76.645199,,,3,,,POINT (-76.645199 39.7046701)
37261371,39.412706,-76.519414,,,1,,,POINT (-76.519414 39.412706)
37261643,39.4414189,-76.530126,turning_circle,,1,,,POINT (-76.530126 39.4414189)
37262461,39.2537955,-76.7090213,,,3,,,POINT (-76.7090213 39.2537955)
37262782,39.298572,-76.4423,,,3,,,POINT (-76.4423 39.298572)
37262787,39.29825,-76.441941,,,3,,,POINT (-76.441941 39.29825)
37262814,39.4743258,-76.6544689,,,4,,,POINT (-76.6544689 39.4743258)
37262863,39.47524,-76.6528437,,,3,,,POINT (-76.6528437 39.47524)
37263137,39.2733622,-76.5027545,,,3,,,POINT (-76.5027545 39.2733622)
37263211,39.271916,-76.501354,,,3,,,POINT (-76.501354 39.271916)
37263905,39.4570693,-76.6508377,motorway_junction,17,3,,,POINT (-76.6508377 39.4570693)
37263942,39.4541862,-76.6491569,,,3,,,POINT (-76.6491569 39.4541862)
37263955,39.4535383,-76.649806,,,3,,,POINT (-76.649806 39.4535383)
37264329,39.455118,-76.7459756,,,3,,,POINT (-76.7459756 39.455118)
37264376,39.4576526,-76.7459749,turning_circle,,1,,,POINT (-76.7459749 39.4576526)
37264732,39.3805512,-76.5567118,,,3,,,POINT (-76.5567118 39.3805512)
37264955,39.2301874,-76.4912644,,,3,,,POINT (-76.4912644 39.2301874)
37265399,39.530499,-76.62596,turning_circle,,1,,,POINT (-76.62596 39.530499)
37266269,39.531461,-76.607545,turning_circle,,1,,,POINT (-76.607545 39.531461)
37266495,39.526006,-76.581272,,,1,,,POINT (-76.581272 39.526006)
37266597,39.2910332,-76.5083554,traffic_signals,,3,,,POINT (-76.5083554 39.2910332)
37266762,39.332105,-76.403341,,,3,,,POINT (-76.403341 39.332105)
37266795,39.2742153,-76.5156417,,,3,,,POINT (-76.5156417 39.2742153)
37266810,39.272599,-76.515847,,,3,,,POINT (-76.515847 39.272599)
37266947,39.399962,-76.7992299,,,4,,,POINT (-76.7992299 39.399962)
37267018,39.3991692,-76.7982656,,,4,,,POINT (-76.7982656 39.3991692)
37267199,39.4319054,-76.7945347,,,3,,,POINT (-76.7945347 39.4319054)
37267528,39.4460762,-76.6855321,,,3,,,POINT (-76.6855321 39.4460762)
37267667,39.4578892,-76.6417588,traffic_signals,,3,,,POINT (-76.6417588 39.4578892)
37267884,39.469513,-76.418878,,,3,,,POINT (-76.418878 39.469513)
37268254,39.6418908,-76.6759736,turning_circle,,1,,,POINT (-76.6759736 39.6418908)
37268460,39.4859574,-76.6803842,turning_circle,,1,,,POINT (-76.6803842 39.4859574)
37268542,39.403272,-76.525621,,,1,,,POINT (-76.525621 39.403272)
37268546,39.403504,-76.524606,,,3,,,POINT (-76.524606 39.403504)
37268549,39.403407,-76.523609,,,1,,,POINT (-76.523609 39.403407)
37268961,39.627841,-76.689214,turning_circle,,1,,,POINT (-76.689214 39.627841)
37269714,39.3870277,-76.6109897,,,3,,,POINT (-76.6109897 39.3870277)
37270030,39.3418776,-76.4667417,,,3,,,POINT (-76.4667417 39.3418776)
37270102,39.4559713,-76.7770522,,,3,,,POINT (-76.7770522 39.4559713)
37270136,39.4564851,-76.7766101,,,3,,,POINT (-76.7766101 39.4564851)
37272136,39.270333,-76.514465,,,1,,,POINT (-76.514465 39.270333)
37272339,39.3124195,-76.7438796,,,3,,,POINT (-76.7438796 39.3124195)
37272361,39.3108944,-76.7439145,,,3,,,POINT (-76.7439145 39.3108944)
37272368,39.3100405,-76.7438331,,,3,,,POINT (-76.7438331 39.3100405)
37272399,39.3066298,-76.7382405,motorway_junction,91A;91B,3,,,POINT (-76.7382405 39.3066298)
37272415,39.3056472,-76.7313161,motorway_junction,91A-B,3,,,POINT (-76.7313161 39.3056472)
37272431,39.681707,-76.70966,,,1,,,POINT (-76.70966 39.681707)
37272476,39.667256,-76.718161,turning_circle,,1,,,POINT (-76.718161 39.667256)
37272487,39.3124196,-76.7346694,,,3,,,POINT (-76.7346694 39.3124196)
37272505,39.3127549,-76.7349825,,,3,,,POINT (-76.7349825 39.3127549)
37272640,39.4512104,-76.6068968,,,3,,,POINT (-76.6068968 39.4512104)
37273927,39.4896841,-76.6579607,traffic_signals,,3,,,POINT (-76.6579607 39.4896841)
37274442,39.5077903,-76.5430158,turning_circle,,1,,,POINT (-76.5430158 39.5077903)
37274646,39.5038807,-76.5554375,turning_circle,,1,,,POINT (-76.5554375 39.5038807)
37275774,39.4216472,-76.7683408,,,3,,,POINT (-76.7683408 39.4216472)
37276010,39.324473,-76.507384,,,3,,,POINT (-76.507384 39.324473)
37276112,39.4392937,-76.8019439,,,3,,,POINT (-76.8019439 39.4392937)
37276957,39.4071295,-76.490878,,,4,,,POINT (-76.490878 39.4071295)
37277454,39.4550013,-76.7754107,,,3,,,POINT (-76.7754107 39.4550013)
37278586,39.321888,-76.499334,turning_circle,,1,,,POINT (-76.499334 39.321888)
37278635,39.404682,-76.540095,,,1,,,POINT (-76.540095 39.404682)
37278636,39.4049365,-76.5394553,,,3,,,POINT (-76.5394553 39.4049365)
37278638,39.4050465,-76.539179,,,1,,,POINT (-76.539179 39.4050465)
37278660,39.3189973,-76.502685,,,1,,,POINT (-76.502685 39.3189973)
37278953,39.3104738,-76.5037085,,,3,,,POINT (-76.5037085 39.3104738)
37279771,39.4051389,-76.792982,,,3,,,POINT (-76.792982 39.4051389)
37279958,39.4376969,-76.6354731,,,3,,,POINT (-76.6354731 39.4376969)
37279967,39.4382039,-76.6350953,,,3,,,POINT (-76.6350953 39.4382039)
37280007,39.4407974,-76.6346017,motorway_junction,16,3,,,POINT (-76.6346017 39.4407974)
37280061,39.2757846,-76.4892662,,,2,,,POINT (-76.4892662 39.2757846)
37280089,39.3933739,-76.6147426,traffic_signals,,3,,,POINT (-76.6147426 39.3933739)
37280123,39.390549,-76.5529442,,,1,,,POINT (-76.5529442 39.390549)
37280569,39.4235103,-76.6384136,motorway_junction,,3,,,POINT (-76.6384136 39.4235103)
37280687,39.3917805,-76.7128931,,,3,,,POINT (-76.7128931 39.3917805)
37280689,39.3918271,-76.7127433,,,4,,,POINT (-76.7127433 39.3918271)
37280690,39.3917972,-76.7124345,,,3,,,POINT (-76.7124345 39.3917972)
37280722,39.3932055,-76.7053821,motorway_junction,21,3,,,POINT (-76.7053821 39.3932055)
37280822,39.3634674,-76.8217664,turning_circle,,1,,,POINT (-76.8217664 39.3634674)
37280907,39.628609,-76.676923,turning_circle,,1,,,POINT (-76.676923 39.628609)
37280953,39.627354,-76.651511,turning_circle,,1,,,POINT (-76.651511 39.627354)
37281361,39.340233,-76.485496,,,3,,,POINT (-76.485496 39.340233)
37281376,39.3403362,-76.4863654,,,3,,,POINT (-76.4863654 39.3403362)
37281416,39.2886412,-76.4550537,,,1,,,POINT (-76.4550537 39.2886412)
37281496,39.4760739,-76.7916838,turning_circle,,1,,,POINT (-76.7916838 39.4760739)
37281940,39.3700812,-76.4543909,,,3,,,POINT (-76.4543909 39.3700812)
37282250,39.2417826,-76.4750393,motorway_junction,,3,,,POINT (-76.4750393 39.2417826)
37282272,39.2388536,-76.477469,,,3,,,POINT (-76.477469 39.2388536)
37282831,39.5826876,-76.6290569,,,3,,,POINT (-76.6290569 39.5826876)
37283000,39.2440718,-76.498563,,,3,,,POINT (-76.498563 39.2440718)
37283008,39.2439437,-76.49767,,,3,,,POINT (-76.49767 39.2439437)
37283045,39.2330676,-76.5038041,stop,,2,,,POINT (-76.5038041 39.2330676)
37283075,39.2321374,-76.5068067,,,3,,,POINT (-76.5068067 39.2321374)
37283585,39.2894282,-76.7450702,turning_circle,,1,,,POINT (-76.7450702 39.2894282)
37283685,39.385749,-76.612043,,,3,,,POINT (-76.612043 39.385749)
37283781,39.242075,-76.6390251,,,4,,,POINT (-76.6390251 39.242075)
37283783,39.2428309,-76.6387064,,,3,,,POINT (-76.6387064 39.2428309)
37283919,39.2370721,-76.6471286,,,3,,,POINT (-76.6471286 39.2370721)
37284058,39.3884134,-76.7327593,,,3,,,POINT (-76.7327593 39.3884134)
37284429,39.2460119,-76.7181905,,,3,,,POINT (-76.7181905 39.2460119)
37284530,39.5566541,-76.6561468,turning_circle,,1,,,POINT (-76.6561468 39.5566541)
37284950,39.3179497,-76.4288785,,,3,,,POINT (-76.4288785 39.3179497)
37284952,39.31832,-76.428602,,,3,,,POINT (-76.428602 39.31832)
37284959,39.3349952,-76.4505091,,,3,,,POINT (-76.4505091 39.3349952)
37284967,39.3350485,-76.4509694,,,3,,,POINT (-76.4509694 39.3350485)
37284970,39.2929633,-76.5197895,,,3,,,POINT (-76.5197895 39.2929633)
37284989,39.2943024,-76.520618,motorway_junction,,3,,,POINT (-76.520618 39.2943024)
37285010,39.2886987,-76.5064987,,,3,,,POINT (-76.5064987 39.2886987)
37285365,39.442887,-76.65151,,,3,,,POINT (-76.65151 39.442887)
37285419,39.4448635,-76.6751217,turning_circle,,1,,,POINT (-76.6751217 39.4448635)
37285519,39.3120418,-76.734959,,,3,,,POINT (-76.734959 39.3120418)
37285530,39.3122536,-76.7345403,,,3,,,POINT (-76.7345403 39.3122536)
37285856,39.5159483,-76.6241114,turning_circle,,1,,,POINT (-76.6241114 39.5159483)
37285902,39.4783789,-76.6535365,,,3,,,POINT (-76.6535365 39.4783789)
37285916,39.4788839,-76.6534835,,,4,,,POINT (-76.6534835 39.4788839)
37285946,39.3823175,-76.4731717,,,3,,,POINT (-76.4731717 39.3823175)
37286115,39.4731486,-76.7069837,turning_circle,,1,,,POINT (-76.7069837 39.4731486)
37286413,39.387209,-76.7538051,,,3,,,POINT (-76.7538051 39.387209)
37286442,39.3881802,-76.7553675,,,1,,,POINT (-76.7553675 39.3881802)
37286447,39.339575,-76.485555,,,3,,,POINT (-76.485555 39.339575)
37286460,39.3401099,-76.4854799,,,3,,,POINT (-76.4854799 39.3401099)
37286702,39.4574203,-76.6581765,,,3,,,POINT (-76.6581765 39.4574203)
37286915,39.3035,-76.4859264,traffic_signals,,3,,,POINT (-76.4859264 39.3035)
37287005,39.256866,-76.4620053,,,3,,,POINT (-76.4620053 39.256866)
37287281,39.3732296,-76.4731293,,,4,,,POINT (-76.4731293 39.3732296)
37287282,39.3732936,-76.47336,,,4,,,POINT (-76.47336 39.3732936)
37287642,39.2383987,-76.695634,,,3,,,POINT (-76.695634 39.2383987)
37287705,39.412877,-76.6112929,traffic_signals,,3,,,POINT (-76.6112929 39.412877)
37287767,39.3561803,-76.7120426,turning_circle,,1,,,POINT (-76.7120426 39.3561803)
37287834,39.3726252,-76.566484,,,4,,,POINT (-76.566484 39.3726252)
37287836,39.372685,-76.566464,,,4,,,POINT (-76.566464 39.372685)
37287840,39.373063,-76.566299,,,1,,,POINT (-76.566299 39.373063)
37288023,39.313305,-76.476864,,,3,,,POINT (-76.476864 39.313305)
37288067,39.4007563,-76.629043,,,3,,,POINT (-76.629043 39.4007563)
37288227,39.5301154,-76.6454776,,,3,,,POINT (-76.6454776 39.5301154)
37288274,39.308985,-76.454959,,,3,,,POINT (-76.454959 39.308985)
37288345,39.4090969,-76.8181882,,,3,,,POINT (-76.8181882 39.4090969)
37288373,39.408929,-76.8193429,,,3,,,POINT (-76.8193429 39.408929)
37288414,39.2524199,-76.7397633,,,3,,,POINT (-76.7397633 39.2524199)
37288543,39.3253422,-76.7591902,,,3,,,POINT (-76.7591902 39.3253422)
37288657,39.3966963,-76.683426,,,1,,,POINT (-76.683426 39.3966963)
37288705,39.3966244,-76.6943298,turning_circle,,1,,,POINT (-76.6943298 39.3966244)
37288724,39.3979671,-76.6932166,,,3,,,POINT (-76.6932166 39.3979671)
37288908,39.2714832,-76.5024037,,,4,,,POINT (-76.5024037 39.2714832)
37288927,39.2707027,-76.5021716,,,3,,,POINT (-76.5021716 39.2707027)
37288941,39.3965694,-76.688697,,,3,,,POINT (-76.688697 39.3965694)
37289189,39.3717102,-76.4666507,,,3,,,POINT (-76.4666507 39.3717102)
37289190,39.3713443,-76.4668477,,,3,,,POINT (-76.4668477 39.3713443)
37289204,39.3698923,-76.4666792,,,3,,,POINT (-76.4666792 39.3698923)
37289430,39.3305701,-76.3946577,,,3,,,POINT (-76.3946577 39.3305701)
37289437,39.4071205,-76.8127361,,,3,,,POINT (-76.8127361 39.4071205)
37289567,39.4057489,-76.7822958,,,1,,,POINT (-76.7822958 39.4057489)
37289883,39.5082242,-76.7029688,,,1,,,POINT (-76.7029688 39.5082242)
37289904,39.4489195,-76.6792931,turning_circle,,1,,,POINT (-76.6792931 39.4489195)
37290046,39.3952382,-76.7282206,turning_circle,,1,,,POINT (-76.7282206 39.3952382)
37290456,39.2368692,-76.6661101,traffic_signals,,5,,,POINT (-76.6661101 39.2368692)
37290469,39.2363094,-76.6669397,,,1,,,POINT (-76.6669397 39.2363094)
37290669,39.4020109,-76.7556812,,,3,,,POINT (-76.7556812 39.4020109)
37290751,39.2346007,-76.6656039,,,1,,,POINT (-76.6656039 39.2346007)
37290800,39.4006491,-76.7626275,,,3,,,POINT (-76.7626275 39.4006491)
37291125,39.33704,-76.408696,,,3,,,POINT (-76.408696 39.33704)
37291266,39.372855,-76.5145302,,,3,,,POINT (-76.5145302 39.372855)
37291268,39.3732717,-76.5138941,,,3,,,POINT (-76.5138941 39.3732717)
37291528,39.3094235,-76.7349319,,,4,,,POINT (-76.7349319 39.3094235)
37291530,39.3087798,-76.7369129,,,1,,,POINT (-76.7369129 39.3087798)
37291696,39.3127582,-76.7484827,motorway_junction,,3,,,POINT (-76.7484827 39.3127582)
37291826,39.4702514,-76.6125617,,,3,,,POINT (-76.6125617 39.4702514)
37291830,39.4696503,-76.6135674,,,3,,,POINT (-76.6135674 39.4696503)
37291849,39.3933912,-76.6229506,,,3,,,POINT (-76.6229506 39.3933912)
37291855,39.3939255,-76.6248321,,,3,,,POINT (-76.6248321 39.3939255)
37291860,39.4701203,-76.6121914,,,3,,,POINT (-76.6121914 39.4701203)
37291862,39.4704506,-76.6119998,,,1,,,POINT (-76.6119998 39.4704506)
37291923,39.4971759,-76.6492884,stop,,2,,,POINT (-76.6492884 39.4971759)
37291926,39.3913072,-76.6135707,,,3,,,POINT (-76.6135707 39.3913072)
37292001,39.4700324,-76.6119494,,,4,,,POINT (-76.6119494 39.4700324)
37292009,39.4697228,-76.611093,,,3,,,POINT (-76.611093 39.4697228)
37292011,39.3920162,-76.6266386,,,3,,,POINT (-76.6266386 39.3920162)
37292092,39.4693169,-76.6122598,,,1,,,POINT (-76.6122598 39.4693169)
37292259,39.6545943,-76.6536538,,,4,,,POINT (-76.6536538 39.6545943)
37292288,39.3951246,-76.6870799,,,3,,,POINT (-76.6870799 39.3951246)
37292563,39.2949646,-76.511795,traffic_signals,,4,,,POINT (-76.511795 39.2949646)
37292564,39.2948913,-76.51176,traffic_signals,,4,,,POINT (-76.51176 39.2948913)
37292763,39.4095386,-76.7889595,,,3,,,POINT (-76.7889595 39.4095386)
37292826,39.3860171,-76.4198856,,,3,,,POINT (-76.4198856 39.3860171)
37292839,39.4491355,-76.7083327,turning_circle,,1,,,POINT (-76.7083327 39.4491355)
37293010,39.2435787,-76.4517977,,,3,,,POINT (-76.4517977 39.2435787)
37293191,39.6790198,-76.6470981,,,3,,,POINT (-76.6470981 39.6790198)
37293194,39.6800979,-76.647074,,,1,,,POINT (-76.647074 39.6800979)
37293328,39.682155,-76.649973,turning_circle,,1,,,POINT (-76.649973 39.682155)
37293781,39.3735417,-76.5672666,,,3,,,POINT (-76.5672666 39.3735417)
37293883,39.2830878,-76.715024,,,3,,,POINT (-76.715024 39.2830878)
37293897,39.2830572,-76.7153596,,,3,,,POINT (-76.7153596 39.2830572)
37293925,39.2276484,-76.70533,,,3,,,POINT (-76.70533 39.2276484)
37293968,39.2748695,-76.7624289,,,1,,,POINT (-76.7624289 39.2748695)
37293970,39.2747751,-76.7617959,,,3,,,POINT (-76.7617959 39.2747751)
37293972,39.2746214,-76.7608464,,,4,,,POINT (-76.7608464 39.2746214)
37293974,39.2744646,-76.75985,,,3,,,POINT (-76.75985 39.2744646)
37293976,39.2742217,-76.7583158,,,3,,,POINT (-76.7583158 39.2742217)
37294662,39.4499034,-76.7516009,turning_circle,,1,,,POINT (-76.7516009 39.4499034)
37295167,39.2535799,-76.6735636,,,1,,,POINT (-76.6735636 39.2535799)
37295341,39.484033,-76.527123,turning_circle,,1,,,POINT (-76.527123 39.484033)
37295351,39.2987265,-76.7306602,,,1,,,POINT (-76.7306602 39.2987265)
37295352,39.2990352,-76.7302255,,,4,,,POINT (-76.7302255 39.2990352)
37295382,39.3008959,-76.7308626,,,4,,,POINT (-76.7308626 39.3008959)
37295400,39.2564819,-76.6835711,,,3,,,POINT (-76.6835711 39.2564819)
37295498,39.3713215,-76.8335245,turning_circle,,1,,,POINT (-76.8335245 39.3713215)
37295841,39.5011738,-76.6072239,turning_circle,,1,,,POINT (-76.6072239 39.5011738)
37295871,39.3193321,-76.7500045,,,3,,,POINT (-76.7500045 39.3193321)
37296061,39.3303808,-76.7193959,,,1,,,POINT (-76.7193959 39.3303808)
37296983,39.7086376,-76.667274,,,1,,,POINT (-76.667274 39.7086376)
37297123,39.4538503,-76.6357478,turning_circle,,1,,,POINT (-76.6357478 39.4538503)
37297125,39.4529452,-76.6360148,,,1,,,POINT (-76.6360148 39.4529452)
37297128,39.4514259,-76.6355564,,,1,,,POINT (-76.6355564 39.4514259)
37297152,39.3523855,-76.8272327,turning_circle,,1,,,POINT (-76.8272327 39.3523855)
37297234,39.3505572,-76.8339047,,,3,,,POINT (-76.8339047 39.3505572)
37297262,39.3515945,-76.8362347,,,3,,,POINT (-76.8362347 39.3515945)
37297268,39.3527505,-76.8321586,turning_circle,,1,,,POINT (-76.8321586 39.3527505)
37297357,39.4074989,-76.5796146,,,3,,,POINT (-76.5796146 39.4074989)
37297369,39.4075822,-76.5803254,,,3,,,POINT (-76.5803254 39.4075822)
37297446,39.406186,-76.5811807,,,3,,,POINT (-76.5811807 39.406186)
37297481,39.4311123,-76.6295028,turning_circle,,1,,,POINT (-76.6295028 39.4311123)
37297612,39.4091223,-76.4508349,,,4,,,POINT (-76.4508349 39.4091223)
37297705,39.3904652,-76.5659735,,,3,,,POINT (-76.5659735 39.3904652)
37297782,39.377749,-76.407682,,,1,,,POINT (-76.407682 39.377749)
37298109,39.4636433,-76.5774214,,,3,,,POINT (-76.5774214 39.4636433)
37298166,39.463705,-76.6138419,,,3,,,POINT (-76.6138419 39.463705)
37298182,39.4646258,-76.6135926,,,3,,,POINT (-76.6135926 39.4646258)
37298221,39.2593723,-76.5252142,,,4,,,POINT (-76.5252142 39.2593723)
37298223,39.2594095,-76.5248434,,,3,,,POINT (-76.5248434 39.2594095)
37298316,39.4290457,-76.8719533,turning_circle,,1,,,POINT (-76.8719533 39.4290457)
37298892,39.254998,-76.5006157,,,3,,,POINT (-76.5006157 39.254998)
37298917,39.25448,-76.499466,,,3,,,POINT (-76.499466 39.25448)
37298965,39.3105318,-76.7546507,,,3,,,POINT (-76.7546507 39.3105318)
37299176,39.434346,-76.8262998,,,3,,,POINT (-76.8262998 39.434346)
37299212,39.4337191,-76.8231719,,,3,,,POINT (-76.8231719 39.4337191)
37299246,39.4373075,-76.8236187,,,3,,,POINT (-76.8236187 39.4373075)
37299253,39.4378471,-76.8228436,,,3,,,POINT (-76.8228436 39.4378471)
37299266,39.4384955,-76.8221019,turning_circle,,1,,,POINT (-76.8221019 39.4384955)
37299284,39.4436937,-76.8189428,,,4,,,POINT (-76.8189428 39.4436937)
37299309,39.4431291,-76.8220762,,,3,,,POINT (-76.8220762 39.4431291)
37299334,39.4455992,-76.826668,,,3,,,POINT (-76.826668 39.4455992)
37299398,39.2787167,-76.7114248,,,3,,,POINT (-76.7114248 39.2787167)
37299541,39.2777795,-76.7175337,turning_circle,,1,,,POINT (-76.7175337 39.2777795)
37299948,39.517565,-76.549557,turning_circle,,1,,,POINT (-76.549557 39.517565)
37300394,39.642778,-76.679596,turning_circle,,1,,,POINT (-76.679596 39.642778)
37300912,39.3946606,-76.7288357,,,3,,,POINT (-76.7288357 39.3946606)
37301003,39.390486,-76.472791,,,3,,,POINT (-76.472791 39.390486)
37301109,39.519523,-76.604428,turning_circle,,1,,,POINT (-76.604428 39.519523)
37301160,39.517888,-76.60728,turning_circle,,1,,,POINT (-76.60728 39.517888)
37301233,39.394807,-76.478001,,,1,,,POINT (-76.478001 39.394807)
37301423,39.400871,-76.466439,,,3,,,POINT (-76.466439 39.400871)
37301818,39.4213382,-76.5176094,,,1,,,POINT (-76.5176094 39.4213382)
37302044,39.401881,-76.4604482,,,3,,,POINT (-76.4604482 39.401881)
37302045,39.402074,-76.4606915,turning_circle,,1,,,POINT (-76.4606915 39.402074)
37302610,39.4756653,-76.6381235,,,3,,,POINT (-76.6381235 39.4756653)
37302614,39.492752,-76.6741228,turning_circle,,1,,,POINT (-76.6741228 39.492752)
37302675,39.2602077,-76.5122213,,,3,,,POINT (-76.5122213 39.2602077)
37302681,39.427777,-76.712696,turning_circle,,1,,,POINT (-76.712696 39.427777)
37302911,39.2382806,-76.6413417,,,3,,,POINT (-76.6413417 39.2382806)
